"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"41","ENSG00000047578",427.501984405038,0.236168522265199,0.0623384774107176,3.78848717637425,0.000151567414651483,0.00594501323285638,"KIAA0556"
"42","ENSG00000048028",83.4137480167126,0.326889239748049,0.0969221883478212,3.37269767965777,0.000744356328190929,0.0167295622687209,"USP28"
"43","ENSG00000048828",3092.08165567699,0.191115558341466,0.0655113863193239,2.91728765149171,0.00353089979067887,0.0458559567689989,"FAM120A"
"44","ENSG00000049860",5096.63147881794,0.596762438357857,0.168202241427681,3.54788636163589,0.000388335730027889,0.0111557642726498,"HEXB"
"45","ENSG00000051108",2300.2692088672,0.31695336746681,0.099012707345031,3.20113827775983,0.00136885824067605,0.024762372409214,"HERPUD1"
"46","ENSG00000051128",50.0808012093966,-0.334848531606513,0.115937104796472,-2.88819124985346,0.00387464207451278,0.0485093196913826,"HOMER3"
"47","ENSG00000051382",1057.26781653942,0.491433689500884,0.119845652388725,4.10055500308762,4.12160454840597e-05,0.00253565183291224,"PIK3CB"
"48","ENSG00000053438",720.347807448345,0.903301198593876,0.167696213089762,5.38653307639315,7.18297155563429e-08,2.65978451805534e-05,"NNAT"
"49","ENSG00000054179",5.42346024664711,1.50849266978304,0.329929051796562,4.57217290071562,4.82692376538532e-06,0.000554654331547833,"ENTPD2"
"50","ENSG00000054282",190.179160760187,-0.130648980296467,0.0453026424915213,-2.88391522240495,0.00392764474408752,0.0488843472839635,"SDCCAG8"
"51","ENSG00000054611",654.7586584807,0.235072328869143,0.0811471706217336,2.89686414286617,0.00376912938839807,0.0478978849147128,"TBC1D22A"
"52","ENSG00000054938",4.78675842286644,1.45965491712447,0.414018060791743,3.52558271089217,0.000422552204340417,0.0117658435464549,"CHRDL2"
"53","ENSG00000054967",97.8620221967967,0.461929715094999,0.117763053517888,3.92253513556212,8.76221105070493e-05,0.00420794471243026,"RELT"
"54","ENSG00000056291",282.305534092261,0.762409508411897,0.221757396480603,3.43803417839361,0.000585953734658698,0.0141644549458163,"NPFFR2"
"55","ENSG00000057608",1483.08363894596,0.203443510622564,0.0424703247929319,4.79025087786524,1.66572915221122e-06,0.000266467672319906,"GDI2"
"56","ENSG00000058085",283.327326167642,0.325141053365027,0.11309804986132,2.8748599446561,0.00404206752263464,0.0497570942050466,"LAMC2"
"57","ENSG00000058866",142.469099424191,0.507161062729232,0.164964096396589,3.07437238652204,0.00210945946393503,0.0326565939971802,"DGKG"
"58","ENSG00000059145",908.586389270792,-0.287761833594074,0.0868378943316359,-3.3137817977841,0.000920433058084875,0.0189630128898623,"UNKL"
"59","ENSG00000059378",208.639490329226,0.216173315025409,0.0719391585915835,3.00494639161237,0.00265627662064833,0.0380865251486105,"PARP12"
"60","ENSG00000059804",273.278590738643,0.589241281391059,0.149570931137403,3.93954411402142,8.16365904772787e-05,0.00403335043915825,"SLC2A3"
"61","ENSG00000061656",105.750699975465,1.29542885479663,0.208204050193975,6.2219195716401,4.91108790306519e-10,8.01342213143147e-07,"SPAG4"
"62","ENSG00000063046",2621.94672519469,0.181714374158412,0.0461276238889917,3.93938293018771,8.16914525934583e-05,0.00403335043915825,"EIF4B"
"63","ENSG00000063169",774.072005390146,-0.251843949986677,0.0735926919368998,-3.42213259711459,0.000621320051939045,0.0147570295305523,"GLTSCR1"
"64","ENSG00000064042",3907.49432630463,0.410164696422958,0.132354419048014,3.09898754702073,0.00194183181848102,0.0312166204750294,"LIMCH1"
"65","ENSG00000064886",34.2182230844772,1.39382554865944,0.292316705805221,4.7682035305508,1.85875950990142e-06,0.000286126216255296,"CHI3L2"
"66","ENSG00000065029",1543.44079190934,-0.217053357101463,0.06492209075623,-3.34328969651419,0.000827914206574756,0.0178220001433777,"ZNF76"
"67","ENSG00000065135",679.935762639718,0.115376558596265,0.0355428553989645,3.24612520016124,0.00116987378105348,0.0221191546760713,"GNAI3"
"68","ENSG00000065427",977.978020292598,0.196166889371038,0.0385582742501231,5.08754328833615,3.62731608150102e-07,9.10567946182341e-05,"KARS"
"69","ENSG00000065457",338.126403799816,-0.179871759026147,0.0547582684135656,-3.28483285241332,0.00102042888276382,0.0201577942857836,"ADAT1"
"70","ENSG00000065485",446.536924824991,0.272781688772622,0.0883789681044278,3.08650004207229,0.00202527917956306,0.0320217833071031,"PDIA5"
"71","ENSG00000065618",910.75187043215,1.3649717579316,0.338148531158931,4.03660413148462,5.42304611057641e-05,0.0030408193603531,"COL17A1"
"72","ENSG00000065911",61.6196453076185,0.324716120362655,0.0992365073886049,3.27214377961816,0.00106735280996714,0.0208325308615237,"MTHFD2"
"73","ENSG00000065970",509.411711204299,0.300489141354808,0.0884130277829004,3.39869755498775,0.000677075443354935,0.0156706950485425,"FOXJ2"
"74","ENSG00000066027",318.330264956171,0.204321304350156,0.0546398643145747,3.73941822354882,0.000184446638057011,0.00671929692562747,"PPP2R5A"
"75","ENSG00000066032",4.47896699865625,-1.96703297468415,0.479886603129149,-4.09895371501915,4.15022012618421e-05,0.00253565183291224,"CTNNA2"
"76","ENSG00000066056",1116.4497182122,0.484666990329744,0.124526286814182,3.89208578147813,9.93860899575317e-05,0.00454252893511777,"TIE1"
"77","ENSG00000066933",2166.07192381886,-0.275495891725644,0.0754548375826828,-3.65113623660985,0.000261082693234301,0.00855439017169497,"MYO9A"
"78","ENSG00000067057",85.1994711270527,0.570780974657734,0.166556058522219,3.42696014616359,0.000610378645882281,0.0146034433502363,"PFKP"
"79","ENSG00000067225",4622.27753042097,0.395518189300225,0.103151420451985,3.83434554334936,0.00012589905379205,0.00529457438331154,"PKM"
"80","ENSG00000067560",4489.42985364825,0.115504071671264,0.0399810035412193,2.88897379857367,0.00386501277466479,0.0485093196913826,"RHOA"
"81","ENSG00000067715",114.998468195816,-0.385663074364009,0.117398559966055,-3.28507499985964,0.00101955228378348,0.0201577942857836,"SYT1"
"82","ENSG00000068305",296.120266275484,0.252105205838461,0.0841074152589485,2.99741949104349,0.00272275765106597,0.0388121754468231,"MEF2A"
"83","ENSG00000068745",1055.23559597988,0.136203625930364,0.0428867712658831,3.17588901915577,0.00149378086672836,0.0265801771018612,"IP6K2"
"84","ENSG00000069122",913.520659411202,0.453043185537684,0.136571470482919,3.31726080077862,0.000909047178216377,0.0188714030622858,"ADGRF5"
"85","ENSG00000069188",144.428735548577,-0.659495908344663,0.211168712209791,-3.12307586404879,0.0017897160984489,0.0293528056521219,"SDK2"
"86","ENSG00000069345",738.619729331163,0.115058083198145,0.0398619260632467,2.88641554890221,0.00389657304197249,0.048683294277079,"DNAJA2"
"87","ENSG00000069696",61.5817680319084,-0.575019586357769,0.149283774286557,-3.85185589730598,0.000117226002928701,0.00502437556813811,"DRD4"
"88","ENSG00000069998",171.413144602602,0.4066575133045,0.0844221702594563,4.81695166156842,1.45767983161547e-06,0.000245975962039821,"CECR5"
"89","ENSG00000070081",3046.8290245461,0.256641231784025,0.081016558483508,3.16776269676116,0.00153616854406235,0.026908277278309,"NUCB2"
"90","ENSG00000070159",1485.8385624663,-0.27644363475412,0.0846393112873055,-3.26613757306863,0.00109025268528492,0.021077787992647,"PTPN3"
"91","ENSG00000070371",54.0082027294239,-0.543559020065998,0.177552166035803,-3.06140461252606,0.00220301173225686,0.0333836754001127,"CLTCL1"
"92","ENSG00000070404",6662.94981728919,3.34232427016457,0.419914216226493,7.95954064189576,1.72679145731038e-15,1.30752552775647e-11,"FSTL3"
"93","ENSG00000070540",1039.55026728466,-0.141551745908741,0.048230059130128,-2.93492789479741,0.00333625205046074,0.0442238818794436,"WIPI1"
"94","ENSG00000070669",35.3461110221502,0.372166895061892,0.120150153199605,3.09751494401852,0.00195150556718675,0.031341256239947,"ASNS"
"95","ENSG00000070808",30.1557091437108,-0.770915591291231,0.162980512652645,-4.73010900962289,2.24399311451455e-06,0.00032118627762749,"CAMK2A"
"96","ENSG00000070831",2655.99671315631,0.155382436670414,0.038622472492991,4.02310951735709,5.74347724456544e-05,0.00315543158921125,"CDC42"
"97","ENSG00000071082",2399.94472227234,0.232831134415443,0.0664883371180454,3.50183422397928,0.000462067022970931,0.0124005717332511,"RPL31"
"98","ENSG00000071282",383.214110125681,0.413034340309424,0.118594707556764,3.48273838536791,0.000496313121568242,0.0129768562809124,"LMCD1"
"99","ENSG00000072110",1552.92873353237,0.372692181587974,0.0955621545550419,3.89999768552006,9.61936076075614e-05,0.00444482543647029,"ACTN1"
"100","ENSG00000072135",493.516448598159,0.187831471098222,0.0570200148798419,3.29413227081821,0.000987260290489314,0.0198388253200913,"PTPN18"
"101","ENSG00000072195",142.042177445418,-0.523536808931962,0.141055771206129,-3.71155894193725,0.00020598668759678,0.00729085635903831,"SPEG"
"102","ENSG00000072401",115.400140257859,0.237667768811865,0.077573663188637,3.06376879784476,0.00218567754483709,0.0332994402419298,"UBE2D1"
"103","ENSG00000072849",483.217317105958,0.133933372386082,0.0454741732499286,2.94526239432605,0.0032268088190144,0.0432353364010899,"DERL2"
"104","ENSG00000072864",93.1411726610783,0.275399268704265,0.0955509600338516,2.88222398400494,0.00394878926198799,0.0489980185458996,"NDE1"
"105","ENSG00000073060",9229.51975519021,0.532598102940074,0.129611413990616,4.1091913631822,3.97046967284033e-05,0.0024822281092619,"SCARB1"
"106","ENSG00000073169",371.92168612076,-0.292015942356155,0.0857311236825414,-3.40618354003475,0.000658778749225956,0.015356132644457,"SELO"
"107","ENSG00000073756",23.6108583044107,1.49939438956652,0.339663010873217,4.41435876609533,1.01309829574215e-05,0.000959294408220088,"PTGS2"
"108","ENSG00000074800",3199.18829778055,0.372159971779272,0.0815164046750309,4.56546106594012,4.98397695702579e-06,0.000568696167886642,"ENO1"
"109","ENSG00000074964",280.488862710009,-0.385987607102006,0.129935436889412,-2.97061076133156,0.00297208209706831,0.040898484652642,"ARHGEF10L"
"110","ENSG00000076555",183.81784133225,0.322572109973136,0.102818985287888,3.13728159318002,0.00170522266600515,0.0286846579806247,"ACACB"
"111","ENSG00000077238",1174.07863424618,0.232728322113534,0.0807536733681428,2.88195338251133,0.00395218200355342,0.0490028523951224,"IL4R"
"112","ENSG00000077348",45.7007544864996,0.398633265287121,0.10504255144933,3.79496936990731,0.000147661684832152,0.00585864619895088,"EXOSC5"
"113","ENSG00000077514",203.775240493955,0.147036534313302,0.0502375891361561,2.92682305902056,0.00342443644922977,0.0450254065609043,"POLD3"
"114","ENSG00000077684",209.399276316489,0.221287866341174,0.0697760651718339,3.17140076323048,0.00151705691321964,0.0267898459448104,"JADE1"
"115","ENSG00000077935",6.52960180002789,0.587842558447199,0.190883789540108,3.07958344636532,0.00207290291973454,0.0322810327442702,"SMC1B"
"116","ENSG00000078140",878.58000041268,0.163494915362326,0.0401568077533981,4.07141215921205,4.67289837229143e-05,0.00273289185450464,"UBE2K"
"117","ENSG00000078596",86.9314252759856,0.474059219645329,0.161798083396428,2.92994335713989,0.00339023796093591,0.0447583728533115,"ITM2A"
"118","ENSG00000078699",865.346211816522,-0.116049824699808,0.0361160324547362,-3.21324954077533,0.00131242207765441,0.0239862200933024,"CBFA2T2"
"119","ENSG00000079313",1104.20023513139,-0.300805186466862,0.0727059056823918,-4.13728683583006,3.51436678259548e-05,0.00225763475557522,"REXO1"
"120","ENSG00000079337",740.389272075335,0.431573158584502,0.107137554584765,4.0282155053581,5.62018157707637e-05,0.00312984651171178,"RAPGEF3"
"121","ENSG00000079689",11.8116554379313,1.86607784557792,0.490323733810751,3.80580770805226,0.000141342167236278,0.00565685526649102,"SCGN"
"122","ENSG00000079691",217.054206789253,0.271894066865352,0.0933434716874698,2.91283430913841,0.00358164589066,0.0461989849785765,"CARMIL1"
"123","ENSG00000079805",3118.43519098261,0.251448559645184,0.0793966931922651,3.16699033089807,0.00154025439590247,0.026908277278309,"DNM2"
"124","ENSG00000079931",65.866622129775,-0.615479252725847,0.176875241078908,-3.4797366153201,0.000501906944631796,0.0130615879035997,"MOXD1"
"125","ENSG00000079999",826.794018485334,-0.258931101423916,0.0755857686058063,-3.42565943563119,0.000613308861383864,0.0146120691435604,"KEAP1"
"126","ENSG00000080819",197.797975864129,0.283956800940908,0.0752978351452062,3.77111507114804,0.000162519703915745,0.00617420743390596,"CPOX"
"127","ENSG00000081052",7.31810604209408,-0.948022807627262,0.30840698698462,-3.07393427398108,0.00211255969047485,0.0326735890705954,"COL4A4"
"128","ENSG00000081307",255.378436959127,0.253883066932148,0.0644535400349439,3.93900888600538,8.18189002489049e-05,0.00403335043915825,"UBA5"
"129","ENSG00000081803",57.097274656055,0.395900769175383,0.114961314338521,3.44377385952279,0.000573655297079368,0.0140968877747651,"CADPS2"
"130","ENSG00000082153",1163.08503389895,0.263721281045657,0.0684526866643048,3.8526067258537,0.000116867011490376,0.00502437556813811,"BZW1"
"131","ENSG00000082458",452.922888867361,0.218895984926772,0.0580439654696613,3.77121003287044,0.000162457860581335,0.00617420743390596,"DLG3"
"132","ENSG00000082556",311.852748336202,-0.771537902268145,0.209012667254772,-3.69134518209699,0.000223071160088413,0.00767901290962582,"OPRK1"
"133","ENSG00000083099",442.319782312043,-0.145733181237156,0.049961799582021,-2.91689215473332,0.0035353798869523,0.0458559567689989,"LYRM2"
"134","ENSG00000085185",3208.19012885755,0.344466036339403,0.10537441691211,3.26897217022528,0.0010793891740855,0.0210171756008988,"BCORL1"
"135","ENSG00000085377",450.671843112381,0.473977488669994,0.102620250488182,4.61875201449231,3.86054902908364e-06,0.000480288404392483,"PREP"
"136","ENSG00000085831",72.1039629766473,-0.351499974050248,0.116100569457894,-3.0275473728639,0.00246547066732275,0.0362097973705718,"TTC39A"
"137","ENSG00000085871",211.343774336803,0.241015551625564,0.0738545171732626,3.2633826724524,0.00110090757610934,0.0212340470019251,"MGST2"
"138","ENSG00000085998",1463.8465304231,-0.212951703136154,0.0728260709461952,-2.92411358143275,0.00345438675806767,0.0453096693982236,"POMGNT1"
"139","ENSG00000086991",16.9367944937064,-0.734955065691181,0.200334613155332,-3.66863745668015,0.000243846579213549,0.00820664012295128,"NOX4"
"140","ENSG00000087237",230.314837952673,0.549454745694742,0.173605499712789,3.16496163199757,0.00155103402510408,0.027067617312966,"CETP"
"141","ENSG00000088298",868.219802500738,0.251135283168269,0.078943620667119,3.18119793652775,0.00146667383341427,0.0262409176971717,"EDEM2"
"142","ENSG00000088756",193.370690251352,0.380304021360359,0.128216698075071,2.96610369062608,0.00301598786321247,0.0411924576753084,"ARHGAP28"
"143","ENSG00000088836",26.6753734175582,-0.867257456654059,0.284938319698039,-3.04366733675248,0.00233713421375938,0.0346997442819944,"SLC4A11"
"144","ENSG00000088986",1380.39579323751,0.29444938927171,0.0861582402526182,3.41754182082151,0.00063189385134456,0.0149429159020133,"DYNLL1"
"145","ENSG00000089009",3362.93033425681,0.160292227804007,0.0448566347436462,3.57343409107863,0.000352329956130884,0.010358500710248,"RPL6"
"146","ENSG00000089057",5441.09598223371,-0.37671150972023,0.0986886341268174,-3.81717219063085,0.000134989963283162,0.00553719644367863,"SLC23A2"
"147","ENSG00000089127",107.200461882635,0.362052023342393,0.124922955425945,2.89820251296424,0.00375308165988306,0.0477500162906909,"OAS1"
"148","ENSG00000089199",4.94092576384373,0.791174927110551,0.244144805311618,3.24059701413971,0.00119279676674128,0.0223711090148476,"CHGB"
"149","ENSG00000089248",1360.96680671812,0.221536204155676,0.055744621138171,3.97412700333126,7.06378654819111e-05,0.00368474273471793,"ERP29"
"150","ENSG00000089289",316.224204973865,0.15691890144129,0.0479533284465001,3.27232554078825,0.00106666679621317,0.0208325308615237,"IGBP1"
"151","ENSG00000089818",363.228903201375,0.127050620220957,0.0441862468378377,2.87534310590417,0.0040358866790002,0.0497570942050466,"NECAP1"
"152","ENSG00000089902",1087.34860513635,0.195198253940656,0.0588520266398335,3.31676350137003,0.00091066667621159,0.0188810014685445,"RCOR1"
"153","ENSG00000090006",484.146149011985,-0.434160703697094,0.151218872453515,-2.87107486422078,0.00409078630062737,0.0499620958587851,"LTBP4"
"154","ENSG00000090263",116.817645750006,0.202343536529049,0.0691838020807748,2.92472414703091,0.00344761688961647,0.0452572524439839,"MRPS33"
"155","ENSG00000090530",378.998936971871,-0.557847477302935,0.1859545880608,-2.99991241474795,0.002700572494381,0.0385522671835651,"P3H2"
"156","ENSG00000090776",1079.50350278468,0.499051341853263,0.128708136008952,3.87738768758606,0.000105584041444441,0.00474604629269683,"EFNB1"
"157","ENSG00000091129",1354.74689549266,-0.456520452119432,0.129725220999449,-3.51913412520895,0.000432957762596923,0.0119333983315777,"NRCAM"
"158","ENSG00000091137",9.67615354348994,-0.997061503484387,0.243884691270995,-4.08824964899699,4.34640268415987e-05,0.00259391715448769,"SLC26A4"
"159","ENSG00000091527",1131.80343760582,0.126362725271221,0.0405732401068797,3.11443515327717,0.00184297462725492,0.0299818713787822,"CDV3"
"160","ENSG00000092010",931.999882248469,0.223606309613342,0.0512983976364868,4.35893361032194,1.30697751148667e-05,0.0011465565620929,"PSME1"
"161","ENSG00000092199",4357.64916785223,0.176462426665449,0.0557108868303484,3.16746755805225,0.0015377286618573,0.026908277278309,"HNRNPC"
"162","ENSG00000092295",55.487401250042,0.543893711589463,0.129905392185259,4.18684476787393,2.82859138762422e-05,0.00190013566981398,"TGM1"
"163","ENSG00000092421",5565.51251960163,-0.277310404455886,0.0965379698460045,-2.87255268469231,0.00407170181457883,0.049901587650577,"SEMA6A"
"164","ENSG00000092820",20524.5579410835,0.296747739988515,0.085910833986022,3.45413641353775,0.000552058054672848,0.0137616813545262,"EZR"
"165","ENSG00000092931",464.815238880452,-0.16695751505091,0.0474938375102205,-3.51535112350063,0.000439172917599564,0.0120796428725614,"MFSD11"
"166","ENSG00000095209",79.8115530046899,0.358884666662827,0.118320459936311,3.03315814404379,0.00242008738007644,0.0356244377808504,"TMEM38B"
"167","ENSG00000095380",208.510148882909,0.277059479963672,0.0842943731871799,3.28680870962108,0.00101329640454095,0.0200898632234444,"NANS"
"168","ENSG00000095397",44.9878708313813,0.603575895770677,0.162283085410734,3.71927791638324,0.000199793126784297,0.00714917642486706,"WHRN"
"169","ENSG00000095596",11.4219291036231,1.21537588310402,0.381075161097932,3.18933377762631,0.00142601122376776,0.0255976074127816,"CYP26A1"
"170","ENSG00000096060",231.016590823383,1.25605182480537,0.285880982601376,4.39361797827866,1.1147964543602e-05,0.00101056298587752,"FKBP5"
"171","ENSG00000096384",7354.00422881643,0.146659952002786,0.0419212241920021,3.49846539144644,0.000467943815726624,0.0125171135101825,"HSP90AB1"
"172","ENSG00000096433",384.301303140761,0.662029424175125,0.184662219902662,3.58508321043735,0.000336970749896281,0.0100152126157698,"ITPR3"
"173","ENSG00000099194",274.039816347302,0.929790165722279,0.206460439310086,4.50347857841092,6.68501090519263e-06,0.000712936751242014,"SCD"
"174","ENSG00000099769",6.61344365774439,-0.705436149406413,0.174637212451845,-4.03943775500271,5.35794842793671e-05,0.00301752068652694,"IGFALS"
"175","ENSG00000099889",213.097449489732,-0.484485670595594,0.117475015931762,-4.12415922443472,3.72091436845809e-05,0.00235326200581901,"ARVCF"
"176","ENSG00000100023",1644.17467947098,0.172372688115689,0.0491671515093734,3.50585061009335,0.000455150603723032,0.0122552679883642,"PPIL2"
"177","ENSG00000100065",131.288931555559,0.381791619902176,0.115239336059649,3.31303210307075,0.000922903858483728,0.0189899397968209,"CARD10"
"178","ENSG00000100077",265.244772307549,0.456272663458187,0.138400655707393,3.2967521802992,0.000978097628165266,0.0197032333318181,"GRK3"
"179","ENSG00000100084",95.6541180078623,-0.244186102512603,0.0837271438947136,-2.91645088025056,0.00354038464680186,0.0458843973644686,"HIRA"
"180","ENSG00000100150",527.892407203643,-0.199468871287623,0.0609411577253543,-3.27313885611718,0.00106360212655018,0.0208325308615237,"DEPDC5"
"181","ENSG00000100218",19.4942220647424,-0.539385755549972,0.144758984008932,-3.72609520053478,0.000194468980406403,0.00702024414444973,"RSPH14"
"182","ENSG00000100234",15003.6732559448,0.750262080509286,0.191277666305283,3.92237157113708,8.76816327895009e-05,0.00420794471243026,"TIMP3"
"183","ENSG00000100246",170.107126537486,0.18960760007325,0.0658565950363822,2.87909813692163,0.00398814210171278,0.0492988747527632,"DNAL4"
"184","ENSG00000100292",1309.22957650251,0.35185559019024,0.114660880185823,3.06866290944227,0.00215019058684696,0.0329124388420093,"HMOX1"
"185","ENSG00000100320",947.452494170789,0.291876344028705,0.0637892173345554,4.57563764261131,4.74771693058394e-06,0.000549421965647788,"RBFOX2"
"186","ENSG00000100379",856.781456732995,-0.411283942250212,0.100767292384455,-4.08152221338896,4.47417005427777e-05,0.00264510988317574,"KCTD17"
"187","ENSG00000100410",267.713516542972,0.202531869329619,0.0613894632978039,3.29913080274257,0.000969847087538686,0.019585389761595,"PHF5A"
"188","ENSG00000100442",194.130181925913,0.229387366053184,0.0593954359298183,3.86203691347982,0.000112445571048491,0.00495884968323847,"FKBP3"
"189","ENSG00000100568",339.124329084301,-0.185667150343022,0.0604884742899315,-3.06946327416175,0.00214443769726561,0.0328860807389878,"VTI1B"
"190","ENSG00000100577",297.857841268565,-0.254369982744831,0.0739676336720735,-3.43893633088966,0.000584004567542729,0.0141644549458163,"GSTZ1"
"191","ENSG00000100626",10.4330596395726,-0.624845884190743,0.200714023723135,-3.11311523031721,0.00185123723261144,0.0300862927535069,"GALNT16"
"192","ENSG00000100711",889.09063069353,-0.245164735139693,0.0520058217453365,-4.71417866138569,2.42687658681645e-06,0.000344342132757252,"ZFYVE21"
"193","ENSG00000100814",135.101937862796,0.324064238822457,0.0820011999598895,3.95194508105944,7.7518533195946e-05,0.00394040469208178,"CCNB1IP1"
"194","ENSG00000101000",733.037742241368,0.952069911895453,0.185117098182792,5.14306847525961,2.70287050232237e-07,7.23564397530222e-05,"PROCR"
"195","ENSG00000101040",1523.90503999458,0.330330634183785,0.0709751783588083,4.65417124440082,3.25286383255092e-06,0.000421245866315344,"ZMYND8"
